date,volume_t-20,volume_t-19,volume_t-18,volume_t-17,volume_t-16,volume_t-15,volume_t-14,volume_t-13,volume_t-12,volume_t-11,volume_t-10,volume_t-9,volume_t-8,volume_t-7,volume_t-6,volume_t-5,volume_t-4,volume_t-3,volume_t-2,volume_t-1,volume
2017-07-12,1203468,1092596,2157514,2383659,1821710,2247944,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,1439395
2017-07-13,1092596,2157514,2383659,1821710,2247944,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,2060109
2017-07-14,2157514,2383659,1821710,2247944,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1286073
2017-07-17,2383659,1821710,2247944,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1332751
2017-07-18,1821710,2247944,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1520122
2017-07-19,2247944,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,1512177
2017-07-20,3473861,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,2009405
2017-07-21,2879785,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,1283236
2017-07-24,1535542,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,973808
2017-07-25,1060391,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,1691988
2017-07-26,1191537,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,2520698
2017-07-27,1357538,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1944962
2017-07-28,1593786,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1236434
2017-07-31,1489574,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1043729
2017-08-01,1638980,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1324251
2017-08-02,2249516,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,1121566
2017-08-03,965439,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,983246
2017-08-04,1146033,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,778762
2017-08-07,2976519,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,975738
2017-08-08,1439395,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1162440
2017-08-09,2060109,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,1965048
2017-08-10,1286073,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,2471473
2017-08-11,1332751,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,1511552
2017-08-14,1520122,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2409765
2017-08-15,1512177,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,2933295
2017-08-16,2009405,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,6892023
2017-08-17,1283236,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,3501640
2017-08-18,973808,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,2357872
2017-08-21,1691988,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1486144
2017-08-22,2520698,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1666369
2017-08-23,1944962,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1445677
2017-08-24,1236434,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1584503
2017-08-25,1043729,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1352761
2017-08-28,1324251,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1290434
2017-08-29,1121566,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1206649
2017-08-30,983246,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1072530
2017-08-31,778762,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1930071
2017-09-01,975738,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,1224667
2017-09-05,1162440,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,910613
2017-09-06,1965048,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,974511
2017-09-07,2471473,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1075757
2017-09-08,1511552,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1588439
2017-09-11,2409765,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1770025
2017-09-12,2933295,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,1082149
2017-09-13,6892023,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,2042563
2017-09-14,3501640,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,1481022
2017-09-15,2357872,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,2295974
2017-09-18,1486144,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1562007
2017-09-19,1666369,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1238004
2017-09-20,1445677,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,1186007
2017-09-21,1584503,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,874785
2017-09-22,1352761,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1296244
2017-09-25,1290434,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1841833
2017-09-26,1206649,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1615338
2017-09-27,1072530,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1272526
2017-09-28,1930071,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1126243
2017-09-29,1224667,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1672816
2017-10-02,910613,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1693854
2017-10-03,974511,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,1216981
2017-10-04,1075757,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,745628
2017-10-05,1588439,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1974081
2017-10-06,1770025,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1405100
2017-10-09,1082149,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1542307
2017-10-10,2042563,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1143075
2017-10-11,1481022,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1794800
2017-10-12,2295974,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,1454994
2017-10-13,1562007,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,943164
2017-10-16,1238004,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1473459
2017-10-17,1186007,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1711833
2017-10-18,874785,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1150468
2017-10-19,1296244,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1359119
2017-10-20,1841833,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1506112
2017-10-23,1615338,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1267570
2017-10-24,1272526,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1975704
2017-10-25,1126243,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1590537
2017-10-26,1672816,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1418152
2017-10-27,1693854,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,1440996
2017-10-30,1216981,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,846605
2017-10-31,745628,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1614432
2017-11-01,1974081,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1357998
2017-11-02,1405100,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1856865
2017-11-03,1542307,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,1072288
2017-11-06,1143075,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,995731
2017-11-07,1794800,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,956466
2017-11-08,1454994,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,977616
2017-11-09,943164,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1665042
2017-11-10,1473459,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1439275
2017-11-13,1711833,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,1536388
2017-11-14,1150468,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2426247
2017-11-15,1359119,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2042296
2017-11-16,1506112,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,2300408
2017-11-17,1267570,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,1823122
2017-11-20,1975704,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,4143453
2017-11-21,1590537,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,5330554
2017-11-22,1418152,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,3041728
2017-11-24,1440996,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,1015411,1015411
2017-11-27,846605,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,1015411,1439275,1439275
2017-11-28,1614432,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,1015411,1439275,2473433,2473433
2017-11-29,1357998,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,1015411,1439275,2473433,1904175,1904175
2017-11-30,1856865,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,1015411,1439275,2473433,1904175,1922514,1922514
2017-12-01,1072288,995731,956466,977616,1665042,1439275,1536388,2426247,2042296,2300408,1823122,4143453,5330554,3041728,1015411,1439275,2473433,1904175,1922514,2516564,2516564
