date,volume_t-19,volume_t-20,volume_t-16,volume_t-18,volume_t-17,volume
2014-12-16,4012147,5891377,2122424,2303826,5306170,3849394
2014-12-17,2303826,4012147,2713879,5306170,2122424,3508188
2014-12-18,5306170,2303826,1752695,2122424,2713879,3104066
2014-12-19,2122424,5306170,1091780,2713879,1752695,3736336
2014-12-22,2713879,2122424,4411159,1752695,1091780,1590221
2014-12-23,1752695,2713879,2014436,1091780,4411159,1872341
2014-12-24,1091780,1752695,2250275,4411159,2014436,1426901
2014-12-26,4411159,1091780,1346823,2014436,2250275,588034
2014-12-29,2014436,4411159,1019549,2250275,1346823,976423
2014-12-30,2250275,2014436,1425753,1346823,1019549,1323452
2014-12-31,1346823,2250275,1803210,1019549,1425753,1423993
2015-01-02,1019549,1346823,2654911,1425753,1803210,1530798
2015-01-05,1425753,1019549,1640864,1803210,2654911,2042240
2015-01-06,1803210,1425753,2335765,2654911,1640864,2084562
2015-01-07,2654911,1803210,4510349,1640864,2335765,3359660
2015-01-08,1640864,2654911,3849394,2335765,4510349,2116341
2015-01-09,2335765,1640864,3508188,4510349,3849394,1644939
2015-01-12,4510349,2335765,3104066,3849394,3508188,2771191
2015-01-13,3849394,4510349,3736336,3508188,3104066,2013474
2015-01-14,3508188,3849394,1590221,3104066,3736336,5134006
2015-01-15,3104066,3508188,1872341,3736336,1590221,2630296
2015-01-16,3736336,3104066,1426901,1590221,1872341,3003980
2015-01-20,1590221,3736336,588034,1872341,1426901,5033605
2015-01-21,1872341,1590221,976423,1426901,588034,2721609
2015-01-22,1426901,1872341,1323452,588034,976423,4856573
2015-01-23,588034,1426901,1423993,976423,1323452,1519250
2015-01-26,976423,588034,1530798,1323452,1423993,1511214
2015-01-27,1323452,976423,2042240,1423993,1530798,1703508
2015-01-28,1423993,1323452,2084562,1530798,2042240,2033523
2015-01-29,1530798,1423993,3359660,2042240,2084562,2329983
2015-01-30,2042240,1530798,2116341,2084562,3359660,3054313
2015-02-02,2084562,2042240,1644939,3359660,2116341,2508493
2015-02-03,3359660,2084562,2771191,2116341,1644939,2950375
2015-02-04,2116341,3359660,2013474,1644939,2771191,2567439
2015-02-05,1644939,2116341,5134006,2771191,2013474,1826367
2015-02-06,2771191,1644939,2630296,2013474,5134006,2697212
2015-02-09,2013474,2771191,3003980,5134006,2630296,3586102
2015-02-10,5134006,2013474,5033605,2630296,3003980,1408747
2015-02-11,2630296,5134006,2721609,3003980,5033605,3337005
2015-02-12,3003980,2630296,4856573,5033605,2721609,1317705
2015-02-13,5033605,3003980,1519250,2721609,4856573,2211931
2015-02-17,2721609,5033605,1511214,4856573,1519250,2875788
2015-02-18,4856573,2721609,1703508,1519250,1511214,9007218
2015-02-19,1519250,4856573,2033523,1511214,1703508,3737331
2015-02-20,1511214,1519250,2329983,1703508,2033523,2971880
2015-02-23,1703508,1511214,3054313,2033523,2329983,1967913
2015-02-24,2033523,1703508,2508493,2329983,3054313,1922102
2015-02-25,2329983,2033523,2950375,3054313,2508493,2343479
2015-02-26,3054313,2329983,2567439,2508493,2950375,1505418
2015-02-27,2508493,3054313,1826367,2950375,2567439,1676351
2015-03-02,2950375,2508493,2697212,2567439,1826367,1847082
2015-03-03,2567439,2950375,3586102,1826367,2697212,1635437
2015-03-04,1826367,2567439,1408747,2697212,3586102,1305992
2015-03-05,2697212,1826367,3337005,3586102,1408747,1376468
2015-03-06,3586102,2697212,1317705,1408747,3337005,1528564
2015-03-09,1408747,3586102,2211931,3337005,1317705,1492378
2015-03-10,3337005,1408747,2875788,1317705,2211931,1961299
2015-03-11,1317705,3337005,9007218,2211931,2875788,2064355
2015-03-12,2211931,1317705,3737331,2875788,9007218,2719895
2015-03-13,2875788,2211931,2971880,9007218,3737331,4704560
2015-03-16,9007218,2875788,1967913,3737331,2971880,2551437
2015-03-17,3737331,9007218,1922102,2971880,1967913,1504881
2015-03-18,2971880,3737331,2343479,1967913,1922102,1295556
2015-03-19,1967913,2971880,1505418,1922102,2343479,1085684
2015-03-20,1922102,1967913,1676351,2343479,1505418,2315472
2015-03-23,2343479,1922102,1847082,1505418,1676351,1835393
2015-03-24,1505418,2343479,1635437,1676351,1847082,3625952
2015-03-25,1676351,1505418,1305992,1847082,1635437,2776181
2015-03-26,1847082,1676351,1376468,1635437,1305992,1573740
2015-03-27,1635437,1847082,1528564,1305992,1376468,1932749
2015-03-30,1305992,1635437,1492378,1376468,1528564,2064181
2015-03-31,1376468,1305992,1961299,1528564,1492378,1659179
2015-04-01,1528564,1376468,2064355,1492378,1961299,2170331
2015-04-02,1492378,1528564,2719895,1961299,2064355,2135918
2015-04-06,1961299,1492378,4704560,2064355,2719895,2379808
2015-04-07,2064355,1961299,2551437,2719895,4704560,3072418
2015-04-08,2719895,2064355,1504881,4704560,2551437,2443178
2015-04-09,4704560,2719895,1295556,2551437,1504881,1332519
2015-04-10,2551437,4704560,1085684,1504881,1295556,3370597
2015-04-13,1504881,2551437,2315472,1295556,1085684,3708641
2015-04-14,1295556,1504881,1835393,1085684,2315472,1777705
2015-04-15,1085684,1295556,3625952,2315472,1835393,1445622
2015-04-16,2315472,1085684,2776181,1835393,3625952,1070232
2015-04-17,1835393,2315472,1573740,3625952,2776181,2333369
2015-04-20,3625952,1835393,1932749,2776181,1573740,1410574
2015-04-21,2776181,3625952,2064181,1573740,1932749,1719710
2015-04-22,1573740,2776181,1659179,1932749,2064181,2726140
2015-04-23,1932749,1573740,2170331,2064181,1659179,3973179
2015-04-24,2064181,1932749,2135918,1659179,2170331,2200155
2015-04-27,1659179,2064181,2379808,2170331,2135918,2298298
2015-04-28,2170331,1659179,3072418,2135918,2379808,1803453
2015-04-29,2135918,2170331,2443178,2379808,3072418,2160963
2015-04-30,2379808,2135918,1332519,3072418,2443178,1726312
2015-05-01,3072418,2379808,3370597,2443178,1332519,1880177
2015-05-04,2443178,3072418,3708641,1332519,3370597,1073820
2015-05-05,1332519,2443178,1777705,3370597,3708641,1254801
2015-05-06,3370597,1332519,1445622,3708641,1777705,934611
2015-05-07,3708641,3370597,1070232,1777705,1445622,999682
2015-05-08,1777705,3708641,2333369,1445622,1070232,1034717
2015-05-11,1445622,1777705,1410574,1070232,2333369,975490
2015-05-12,1070232,1445622,1719710,2333369,1410574,2617833
2015-05-13,2333369,1070232,2726140,1410574,1719710,1992774
2015-05-14,1410574,2333369,3973179,1719710,2726140,2883667
2015-05-15,1719710,1410574,2200155,2726140,3973179,2147413
2015-05-18,2726140,1719710,2298298,3973179,2200155,1966147
2015-05-19,3973179,2726140,1803453,2200155,2298298,5277345
2015-05-20,2200155,3973179,2160963,2298298,1803453,2652326
2015-05-21,2298298,2200155,1726312,1803453,2160963,2126257
2015-05-22,1803453,2298298,1880177,2160963,1726312,1484752
2015-05-26,2160963,1803453,1073820,1726312,1880177,1919645
2015-05-27,1726312,2160963,1254801,1880177,1073820,2507443
2015-05-28,1880177,1726312,934611,1073820,1254801,3347403
2015-05-29,1073820,1880177,999682,1254801,934611,5022554
2015-06-01,1254801,1073820,1034717,934611,999682,2440065
2015-06-02,934611,1254801,975490,999682,1034717,2947454
2015-06-03,999682,934611,2617833,1034717,975490,2722286
2015-06-04,1034717,999682,1992774,975490,2617833,4091870
2015-06-05,975490,1034717,2883667,2617833,1992774,1760467
2015-06-08,2617833,975490,2147413,1992774,2883667,1353411
2015-06-09,1992774,2617833,1966147,2883667,2147413,1439015
2015-06-10,2883667,1992774,5277345,2147413,1966147,1789330
2015-06-11,2147413,2883667,2652326,1966147,5277345,1576987
2015-06-12,1966147,2147413,2126257,5277345,2652326,2769551
2015-06-15,5277345,1966147,1484752,2652326,2126257,2361878
2015-06-16,2652326,5277345,1919645,2126257,1484752,1422563
2015-06-17,2126257,2652326,2507443,1484752,1919645,1519421
2015-06-18,1484752,2126257,3347403,1919645,2507443,1865267
2015-06-19,1919645,1484752,5022554,2507443,3347403,2658779
2015-06-22,2507443,1919645,2440065,3347403,5022554,3909250
2015-06-23,3347403,2507443,2947454,5022554,2440065,2053553
2015-06-24,5022554,3347403,2722286,2440065,2947454,6127695
2015-06-25,2440065,5022554,4091870,2947454,2722286,5265822
2015-06-26,2947454,2440065,1760467,2722286,4091870,3350458
2015-06-29,2722286,2947454,1353411,4091870,1760467,2516360
2015-06-30,4091870,2722286,1439015,1760467,1353411,3037436
2015-07-01,1760467,4091870,1789330,1353411,1439015,4486572
2015-07-02,1353411,1760467,1576987,1439015,1789330,2160799
2015-07-06,1439015,1353411,2769551,1789330,1576987,2509428
2015-07-07,1789330,1439015,2361878,1576987,2769551,2927761
2015-07-08,1576987,1789330,1422563,2769551,2361878,3390976
2015-07-09,2769551,1576987,1519421,2361878,1422563,2237945
2015-07-10,2361878,2769551,1865267,1422563,1519421,2107093
2015-07-13,1422563,2361878,2658779,1519421,1865267,1579730
2015-07-14,1519421,1422563,3909250,1865267,2658779,2801301
2015-07-15,1865267,1519421,2053553,2658779,3909250,2247745
2015-07-16,2658779,1865267,6127695,3909250,2053553,1826485
2015-07-17,3909250,2658779,5265822,2053553,6127695,2412373
2015-07-20,2053553,3909250,3350458,6127695,5265822,1155252
2015-07-21,6127695,2053553,2516360,5265822,3350458,1160904
2015-07-22,5265822,6127695,3037436,3350458,2516360,2949376
2015-07-23,3350458,5265822,4486572,2516360,3037436,1708801
2015-07-24,2516360,3350458,2160799,3037436,4486572,1844946
2015-07-27,3037436,2516360,2509428,4486572,2160799,5261424
2015-07-28,4486572,3037436,2927761,2160799,2509428,2768225
2015-07-29,2160799,4486572,3390976,2509428,2927761,2014066
2015-07-30,2509428,2160799,2237945,2927761,3390976,2440415
2015-07-31,2927761,2509428,2107093,3390976,2237945,2247715
2015-08-03,3390976,2927761,1579730,2237945,2107093,2104591
2015-08-04,2237945,3390976,2801301,2107093,1579730,1448062
2015-08-05,2107093,2237945,2247745,1579730,2801301,949479
2015-08-06,1579730,2107093,1826485,2801301,2247745,1932226
2015-08-07,2801301,1579730,2412373,2247745,1826485,1513076
2015-08-10,2247745,2801301,1155252,1826485,2412373,1554542
2015-08-11,1826485,2247745,1160904,2412373,1155252,1575708
2015-08-12,2412373,1826485,2949376,1155252,1160904,3440282
2015-08-13,1155252,2412373,1708801,1160904,2949376,2848895
2015-08-14,1160904,1155252,1844946,2949376,1708801,2632739
2015-08-17,2949376,1160904,5261424,1708801,1844946,3302058
2015-08-18,1708801,2949376,2768225,1844946,5261424,6416891
2015-08-19,1844946,1708801,2014066,5261424,2768225,2730429
2015-08-20,5261424,1844946,2440415,2768225,2014066,2145028
2015-08-21,2768225,5261424,2247715,2014066,2440415,3828206
2015-08-24,2014066,2768225,2104591,2440415,2247715,4114990
2015-08-25,2440415,2014066,1448062,2247715,2104591,3802732
2015-08-26,2247715,2440415,949479,2104591,1448062,3233814
2015-08-27,2104591,2247715,1932226,1448062,949479,2406297
2015-08-28,1448062,2104591,1513076,949479,1932226,1783861
2015-08-31,949479,1448062,1554542,1932226,1513076,2554666
2015-09-01,1932226,949479,1575708,1513076,1554542,2954093
2015-09-02,1513076,1932226,3440282,1554542,1575708,2119191
2015-09-03,1554542,1513076,2848895,1575708,3440282,2140822
2015-09-04,1575708,1554542,2632739,3440282,2848895,2819027
2015-09-08,3440282,1575708,3302058,2848895,2632739,1787408
2015-09-09,2848895,3440282,6416891,2632739,3302058,1885293
2015-09-10,2632739,2848895,2730429,3302058,6416891,1628726
2015-09-11,3302058,2632739,2145028,6416891,2730429,1443721
2015-09-14,6416891,3302058,3828206,2730429,2145028,2223319
2015-09-15,2730429,6416891,4114990,2145028,3828206,1752721
2015-09-16,2145028,2730429,3802732,3828206,4114990,2130117
2015-09-17,3828206,2145028,3233814,4114990,3802732,1819067
2015-09-18,4114990,3828206,2406297,3802732,3233814,3352296
2015-09-21,3802732,4114990,1783861,3233814,2406297,2640363
2015-09-22,3233814,3802732,2554666,2406297,1783861,2283337
2015-09-23,2406297,3233814,2954093,1783861,2554666,1962552
2015-09-24,1783861,2406297,2119191,2554666,2954093,2028940
2015-09-25,2554666,1783861,2140822,2954093,2119191,2730672
2015-09-28,2954093,2554666,2819027,2119191,2140822,2615440
2015-09-29,2119191,2954093,1787408,2140822,2819027,2252364
2015-09-30,2140822,2119191,1885293,2819027,1787408,2545749
2015-10-01,2819027,2140822,1628726,1787408,1885293,3011460
2015-10-02,1787408,2819027,1443721,1885293,1628726,3519448
2015-10-05,1885293,1787408,2223319,1628726,1443721,1675429
2015-10-06,1628726,1885293,1752721,1443721,2223319,1833679
2015-10-07,1443721,1628726,2130117,2223319,1752721,3089575
2015-10-08,2223319,1443721,1819067,1752721,2130117,2598314
2015-10-09,1752721,2223319,3352296,2130117,1819067,3232938
2015-10-12,2130117,1752721,2640363,1819067,3352296,1349866
2015-10-13,1819067,2130117,2283337,3352296,2640363,2383212
2015-10-14,3352296,1819067,1962552,2640363,2283337,1647407
2015-10-15,2640363,3352296,2028940,2283337,1962552,1432995
2015-10-16,2283337,2640363,2730672,1962552,2028940,1754319
2015-10-19,1962552,2283337,2615440,2028940,2730672,3685845
2015-10-20,2028940,1962552,2252364,2730672,2615440,2635777
2015-10-21,2730672,2028940,2545749,2615440,2252364,2886412
2015-10-22,2615440,2730672,3011460,2252364,2545749,3696278
2015-10-23,2252364,2615440,3519448,2545749,3011460,2732645
2015-10-26,2545749,2252364,1675429,3011460,3519448,1948411
2015-10-27,3011460,2545749,1833679,3519448,1675429,2557172
2015-10-28,3519448,3011460,3089575,1675429,1833679,1780126
2015-10-29,1675429,3519448,2598314,1833679,3089575,1352267
2015-10-30,1833679,1675429,3232938,3089575,2598314,2194619
2015-11-02,3089575,1833679,1349866,2598314,3232938,1810869
2015-11-03,2598314,3089575,2383212,3232938,1349866,1485779
2015-11-04,3232938,2598314,1647407,1349866,2383212,1569620
2015-11-05,1349866,3232938,1432995,2383212,1647407,1419963
2015-11-06,2383212,1349866,1754319,1647407,1432995,1964478
2015-11-09,1647407,2383212,3685845,1432995,1754319,3109588
2015-11-10,1432995,1647407,2635777,1754319,3685845,4339800
2015-11-11,1754319,1432995,2886412,3685845,2635777,1969168
2015-11-12,3685845,1754319,3696278,2635777,2886412,3096336
2015-11-13,2635777,3685845,2732645,2886412,3696278,3335092
2015-11-16,2886412,2635777,1948411,3696278,2732645,2490208
2015-11-17,3696278,2886412,2557172,2732645,1948411,7679493
2015-11-18,2732645,3696278,1780126,1948411,2557172,6589609
2015-11-19,1948411,2732645,1352267,2557172,1780126,7275136
2015-11-20,2557172,1948411,2194619,1780126,1352267,5447723
2015-11-23,1780126,2557172,1810869,1352267,2194619,6474141
2015-11-24,1352267,1780126,1485779,2194619,1810869,5669066
2015-11-25,2194619,1352267,1569620,1810869,1485779,3797067
2015-11-27,1810869,2194619,1419963,1485779,1569620,1935738
2015-11-30,1485779,1810869,1964478,1569620,1419963,3208114
2015-12-01,1569620,1485779,3109588,1419963,1964478,7989220
2015-12-02,1419963,1569620,4339800,1964478,3109588,4713210
2015-12-03,1964478,1419963,1969168,3109588,4339800,3314529
2015-12-04,3109588,1964478,3096336,4339800,1969168,2519309
2015-12-07,4339800,3109588,3335092,1969168,3096336,2004492
2015-12-08,1969168,4339800,2490208,3096336,3335092,4331832
2015-12-09,3096336,1969168,7679493,3335092,2490208,4133291
2015-12-10,3335092,3096336,6589609,2490208,7679493,3709240
2015-12-11,2490208,3335092,7275136,7679493,6589609,2634362
2015-12-14,7679493,2490208,5447723,6589609,7275136,2310538
2015-12-15,6589609,7679493,6474141,7275136,5447723,2195375
2015-12-16,7275136,6589609,5669066,5447723,6474141,2582642
2015-12-17,5447723,7275136,3797067,6474141,5669066,2218837
2015-12-18,6474141,5447723,1935738,5669066,3797067,3364796
2015-12-21,5669066,6474141,3208114,3797067,1935738,1735159
2015-12-22,3797067,5669066,7989220,1935738,3208114,1643172
2015-12-23,1935738,3797067,4713210,3208114,7989220,1510716
2015-12-24,3208114,1935738,3314529,7989220,4713210,874549
2015-12-28,7989220,3208114,2519309,4713210,3314529,1458242
2015-12-29,4713210,7989220,2004492,3314529,2519309,1757360
2015-12-30,3314529,4713210,4331832,2519309,2004492,834358
2015-12-31,2519309,3314529,4133291,2004492,4331832,1450968
2016-01-04,2004492,2519309,3709240,4331832,4133291,3287335
2016-01-05,4331832,2004492,2634362,4133291,3709240,2587246
2016-01-06,4133291,4331832,2310538,3709240,2634362,2103619
2016-01-07,3709240,4133291,2195375,2634362,2310538,3504314
2016-01-08,2634362,3709240,2582642,2310538,2195375,3736768
2016-01-11,2310538,2634362,2218837,2195375,2582642,2818611
2016-01-12,2195375,2310538,3364796,2582642,2218837,1989379
2016-01-13,2582642,2195375,1735159,2218837,3364796,4206638
2016-01-14,2218837,2582642,1643172,3364796,1735159,2893372
2016-01-15,3364796,2218837,1510716,1735159,1643172,2994386
2016-01-19,1735159,3364796,874549,1643172,1510716,2506559
2016-01-20,1643172,1735159,1458242,1510716,874549,2469088
2016-01-21,1510716,1643172,1757360,874549,1458242,2298372
2016-01-22,874549,1510716,834358,1458242,1757360,1834467
2016-01-25,1458242,874549,1450968,1757360,834358,1831240
2016-01-26,1757360,1458242,3287335,834358,1450968,1755032
2016-01-27,834358,1757360,2587246,1450968,3287335,1479446
2016-01-28,1450968,834358,2103619,3287335,2587246,3479452
2016-01-29,3287335,1450968,3504314,2587246,2103619,2959863
2016-02-01,2587246,3287335,3736768,2103619,3504314,2666567
2016-02-02,2103619,2587246,2818611,3504314,3736768,1742325
2016-02-03,3504314,2103619,1989379,3736768,2818611,2128426
2016-02-04,3736768,3504314,4206638,2818611,1989379,2833492
2016-02-05,2818611,3736768,2893372,1989379,4206638,4424609
2016-02-08,1989379,2818611,2994386,4206638,2893372,3888601
2016-02-09,4206638,1989379,2506559,2893372,2994386,3464464
2016-02-10,2893372,4206638,2469088,2994386,2506559,3169951
2016-02-11,2994386,2893372,2298372,2506559,2469088,3224004
2016-02-12,2506559,2994386,1834467,2469088,2298372,3923627
2016-02-16,2469088,2506559,1831240,2298372,1834467,2903649
2016-02-17,2298372,2469088,1755032,1834467,1831240,5382312
2016-02-18,1834467,2298372,1479446,1831240,1755032,2231481
2016-02-19,1831240,1834467,3479452,1755032,1479446,2339426
2016-02-22,1755032,1831240,2959863,1479446,3479452,1792962
2016-02-23,1479446,1755032,2666567,3479452,2959863,1282290
2016-02-24,3479452,1479446,1742325,2959863,2666567,1454952
2016-02-25,2959863,3479452,2128426,2666567,1742325,1453515
2016-02-26,2666567,2959863,2833492,1742325,2128426,944266
2016-02-29,1742325,2666567,4424609,2128426,2833492,2187500
2016-03-01,2128426,1742325,3888601,2833492,4424609,2760200
2016-03-02,2833492,2128426,3464464,4424609,3888601,3612508
2016-03-03,4424609,2833492,3169951,3888601,3464464,946823
2016-03-04,3888601,4424609,3224004,3464464,3169951,1124968
2016-03-07,3464464,3888601,3923627,3169951,3224004,1221574
2016-03-08,3169951,3464464,2903649,3224004,3923627,1801486
2016-03-09,3224004,3169951,5382312,3923627,2903649,1614633
2016-03-10,3923627,3224004,2231481,2903649,5382312,1614998
2016-03-11,2903649,3923627,2339426,5382312,2231481,1517348
2016-03-14,5382312,2903649,1792962,2231481,2339426,929638
2016-03-15,2231481,5382312,1282290,2339426,1792962,1059439
2016-03-16,2339426,2231481,1454952,1792962,1282290,1956125
2016-03-17,1792962,2339426,1453515,1282290,1454952,1895669
2016-03-18,1282290,1792962,944266,1454952,1453515,2504361
2016-03-21,1454952,1282290,2187500,1453515,944266,2172615
2016-03-22,1453515,1454952,2760200,944266,2187500,1552312
2016-03-23,944266,1453515,3612508,2187500,2760200,1554822
2016-03-24,2187500,944266,946823,2760200,3612508,993627
2016-03-28,2760200,2187500,1124968,3612508,946823,1272724
2016-03-29,3612508,2760200,1221574,946823,1124968,1091198
2016-03-30,946823,3612508,1801486,1124968,1221574,783495
2016-03-31,1124968,946823,1614633,1221574,1801486,3143468
2016-04-01,1221574,1124968,1614998,1801486,1614633,2857844
2016-04-04,1801486,1221574,1517348,1614633,1614998,2958061
2016-04-05,1614633,1801486,929638,1614998,1517348,1900659
2016-04-06,1614998,1614633,1059439,1517348,929638,1566612
2016-04-07,1517348,1614998,1956125,929638,1059439,1373839
2016-04-08,929638,1517348,1895669,1059439,1956125,1106293
2016-04-11,1059439,929638,2504361,1956125,1895669,1049336
2016-04-12,1956125,1059439,2172615,1895669,2504361,992495
2016-04-13,1895669,1956125,1552312,2504361,2172615,2495340
2016-04-14,2504361,1895669,1554822,2172615,1552312,1347753
2016-04-15,2172615,2504361,993627,1552312,1554822,1442264
2016-04-18,1552312,2172615,1272724,1554822,993627,1536678
2016-04-19,1554822,1552312,1091198,993627,1272724,1640774
2016-04-20,993627,1554822,783495,1272724,1091198,1243893
2016-04-21,1272724,993627,3143468,1091198,783495,1670389
2016-04-22,1091198,1272724,2857844,783495,3143468,1396272
2016-04-25,783495,1091198,2958061,3143468,2857844,1500449
2016-04-26,3143468,783495,1900659,2857844,2958061,1868970
2016-04-27,2857844,3143468,1566612,2958061,1900659,1189462
2016-04-28,2958061,2857844,1373839,1900659,1566612,1549792
2016-04-29,1900659,2958061,1106293,1566612,1373839,2028332
2016-05-02,1566612,1900659,1049336,1373839,1106293,1285318
2016-05-03,1373839,1566612,992495,1106293,1049336,1333991
2016-05-04,1106293,1373839,2495340,1049336,992495,1602991
2016-05-05,1049336,1106293,1347753,992495,2495340,1083956
2016-05-06,992495,1049336,1442264,2495340,1347753,1403483
2016-05-09,2495340,992495,1536678,1347753,1442264,1741539
2016-05-10,1347753,2495340,1640774,1442264,1536678,2094305
2016-05-11,1442264,1347753,1243893,1536678,1640774,3328961
2016-05-12,1536678,1442264,1670389,1640774,1243893,2504924
2016-05-13,1640774,1536678,1396272,1243893,1670389,2430565
2016-05-16,1243893,1640774,1500449,1670389,1396272,3979321
2016-05-17,1670389,1243893,1868970,1396272,1500449,7130371
2016-05-18,1396272,1670389,1189462,1500449,1868970,3476470
2016-05-19,1500449,1396272,1549792,1868970,1189462,3660160
2016-05-20,1868970,1500449,2028332,1189462,1549792,2567686
2016-05-23,1189462,1868970,1285318,1549792,2028332,1689755
2016-05-24,1549792,1189462,1333991,2028332,1285318,3236305
2016-05-25,2028332,1549792,1602991,1285318,1333991,2352424
2016-05-26,1285318,2028332,1083956,1333991,1602991,2569626
2016-05-27,1333991,1285318,1403483,1602991,1083956,1823120
2016-05-31,1602991,1333991,1741539,1083956,1403483,2256373
2016-06-01,1083956,1602991,2094305,1403483,1741539,1734386
2016-06-02,1403483,1083956,3328961,1741539,2094305,2209387
2016-06-03,1741539,1403483,2504924,2094305,3328961,2395816
2016-06-06,2094305,1741539,2430565,3328961,2504924,2359193
2016-06-07,3328961,2094305,3979321,2504924,2430565,1500872
2016-06-08,2504924,3328961,7130371,2430565,3979321,1552146
2016-06-09,2430565,2504924,3476470,3979321,7130371,1204415
2016-06-10,3979321,2430565,3660160,7130371,3476470,1261698
2016-06-13,7130371,3979321,2567686,3476470,3660160,1272833
2016-06-14,3476470,7130371,1689755,3660160,2567686,1624087
2016-06-15,3660160,3476470,3236305,2567686,1689755,2029194
2016-06-16,2567686,3660160,2352424,1689755,3236305,1784741
2016-06-17,1689755,2567686,2569626,3236305,2352424,3434813
2016-06-20,3236305,1689755,1823120,2352424,2569626,3161329
2016-06-21,2352424,3236305,2256373,2569626,1823120,2112964
2016-06-22,2569626,2352424,1734386,1823120,2256373,2412064
2016-06-23,1823120,2569626,2209387,2256373,1734386,1487938
2016-06-24,2256373,1823120,2395816,1734386,2209387,5263644
2016-06-27,1734386,2256373,2359193,2209387,2395816,4328364
2016-06-28,2209387,1734386,1500872,2395816,2359193,4300845
2016-06-29,2395816,2209387,1552146,2359193,1500872,2402578
2016-06-30,2359193,2395816,1204415,1500872,1552146,2181066
2016-07-01,1500872,2359193,1261698,1552146,1204415,1591476
2016-07-05,1552146,1500872,1272833,1204415,1261698,1813468
2016-07-06,1204415,1552146,1624087,1261698,1272833,2312133
2016-07-07,1261698,1204415,2029194,1272833,1624087,1861536
2016-07-08,1272833,1261698,1784741,1624087,2029194,1838137
2016-07-11,1624087,1272833,3434813,2029194,1784741,1094683
2016-07-12,2029194,1624087,3161329,1784741,3434813,2237748
2016-07-13,1784741,2029194,2112964,3434813,3161329,1852475
2016-07-14,3434813,1784741,2412064,3161329,2112964,1192500
2016-07-15,3161329,3434813,1487938,2112964,2412064,1202638
2016-07-18,2112964,3161329,5263644,2412064,1487938,1362884
2016-07-19,2412064,2112964,4328364,1487938,5263644,2583860
2016-07-20,1487938,2412064,4300845,5263644,4328364,2124914
2016-07-21,5263644,1487938,2402578,4328364,4300845,1226365
2016-07-22,4328364,5263644,2181066,4300845,2402578,1512440
2016-07-25,4300845,4328364,1591476,2402578,2181066,1720649
2016-07-26,2402578,4300845,1813468,2181066,1591476,1792674
2016-07-27,2181066,2402578,2312133,1591476,1813468,1572573
2016-07-28,1591476,2181066,1861536,1813468,2312133,1945517
2016-07-29,1813468,1591476,1838137,2312133,1861536,1881372
2016-08-01,2312133,1813468,1094683,1861536,1838137,1604639
2016-08-02,1861536,2312133,2237748,1838137,1094683,1595948
2016-08-03,1838137,1861536,1852475,1094683,2237748,1508868
2016-08-04,1094683,1838137,1192500,2237748,1852475,1700182
2016-08-05,2237748,1094683,1202638,1852475,1192500,1250805
2016-08-08,1852475,2237748,1362884,1192500,1202638,1311724
2016-08-09,1192500,1852475,2583860,1202638,1362884,1006170
2016-08-10,1202638,1192500,2124914,1362884,2583860,754137
2016-08-11,1362884,1202638,1226365,2583860,2124914,1377024
2016-08-12,2583860,1362884,1512440,2124914,1226365,1538976
2016-08-15,2124914,2583860,1720649,1226365,1512440,2323589
2016-08-16,1226365,2124914,1792674,1512440,1720649,3175994
2016-08-17,1512440,1226365,1572573,1720649,1792674,3154934
2016-08-18,1720649,1512440,1945517,1792674,1572573,4660295
2016-08-19,1792674,1720649,1881372,1572573,1945517,3340438
2016-08-22,1572573,1792674,1604639,1945517,1881372,1626833
2016-08-23,1945517,1572573,1595948,1881372,1604639,1645348
2016-08-24,1881372,1945517,1508868,1604639,1595948,2634707
2016-08-25,1604639,1881372,1700182,1595948,1508868,2160074
2016-08-26,1595948,1604639,1250805,1508868,1700182,1581245
2016-08-29,1508868,1595948,1311724,1700182,1250805,1332975
2016-08-30,1700182,1508868,1006170,1250805,1311724,2231203
2016-08-31,1250805,1700182,754137,1311724,1006170,1676587
2016-09-01,1311724,1250805,1377024,1006170,754137,1257886
2016-09-02,1006170,1311724,1538976,754137,1377024,1424454
2016-09-06,754137,1006170,2323589,1377024,1538976,1460928
2016-09-07,1377024,754137,3175994,1538976,2323589,1542576
2016-09-08,1538976,1377024,3154934,2323589,3175994,884738
2016-09-09,2323589,1538976,4660295,3175994,3154934,2507018
2016-09-12,3175994,2323589,3340438,3154934,4660295,1835434
2016-09-13,3154934,3175994,1626833,4660295,3340438,3461832
2016-09-14,4660295,3154934,1645348,3340438,1626833,1604806
2016-09-15,3340438,4660295,2634707,1626833,1645348,1733971
2016-09-16,1626833,3340438,2160074,1645348,2634707,2592850
2016-09-19,1645348,1626833,1581245,2634707,2160074,1927900
2016-09-20,2634707,1645348,1332975,2160074,1581245,2333122
2016-09-21,2160074,2634707,2231203,1581245,1332975,1612736
2016-09-22,1581245,2160074,1676587,1332975,2231203,1307074
2016-09-23,1332975,1581245,1257886,2231203,1676587,1957032
2016-09-26,2231203,1332975,1424454,1676587,1257886,2639060
2016-09-27,1676587,2231203,1460928,1257886,1424454,1587143
2016-09-28,1257886,1676587,1542576,1424454,1460928,1502533
2016-09-29,1424454,1257886,884738,1460928,1542576,1938218
2016-09-30,1460928,1424454,2507018,1542576,884738,1754316
2016-10-03,1542576,1460928,1835434,884738,2507018,1539625
